[2829.71705781]
[2824.68701569]
[2821.91813751]
[2817.98495126]
[2820.48597242]
[2815.56745533]
[2806.71507842]
[2808.08338466]
[2804.36593583]
[2800.72753531]
[2797.59931611]
[2793.13254895]
[2789.36140396]
[2784.98654947]
[2779.67345448]
[2775.78911486]
[2771.71644353]
[2768.85589326]
[2763.00659826]
[2759.29799886]
[2756.33631811]
[2752.48099486]
[2747.93275027]
[2744.13160199]
[2739.78145936]
[2735.98786538]
[2733.1374309]
[2729.13212684]
[2726.17119412]
[2722.99663071]
[2719.11740407]
[2716.57822399]
[2713.22855696]
[2709.89407014]
[2707.51101916]
[2703.68151338]
[2700.68413103]
[2698.78376658]
[2694.63714899]
[2691.78788559]
[2690.00258219]
[2687.37626606]
[2683.22066237]
[2680.21116881]
[2679.37122977]
[2675.4391784]
[2671.80843029]
[2669.44266632]
[2667.06977259]
[2663.3635064]
[2660.9451213]
[2657.73010478]
[2655.21682295]
[2652.15915984]
[2648.95721555]
[2647.14653466]
[2643.55745405]
[2639.26219615]
[2637.1119757]
[2635.9349964]
[2632.1577263]
[2629.13818255]
[2628.35298235]
[2624.48850325]
[2621.79029752]
[2617.80042208]
[2615.51819955]
[2615.05693512]
[2610.87087494]
[2608.95388265]
[2605.96038082]
[2604.0871948]
[2602.26207493]
[2598.81159358]
[2597.94355681]
[2595.04116348]
[2592.47546236]
[2589.73456414]
[2588.84076642]
[2586.49752912]
[2584.85748839]
[2582.96019124]
[2580.10242208]
[2578.22852995]
[2577.56228569]
[2576.88854325]
[2576.23870546]
[2572.18091473]
[2572.90644378]
[2571.67802972]
[2570.14427831]
[2567.48585415]
[2567.86747073]
[2567.06547023]
[2566.92313361]
[2565.46551264]
[2564.71381238]
[2564.97119751]
[2564.60663498]
[2565.59725543]
[2564.3960156]
[2565.03388754]
[2565.63948876]
[2565.64313537]
[2567.30952938]
[2566.6552425]
[2567.28170574]
[2569.1459583]
[2569.92384496]
[2569.71770526]
[2571.05886201]
[2571.3902927]
[2572.12911833]
[2572.40154052]
[2573.18263355]
[2573.37397839]
[2574.64764685]
[2575.37181637]
[2575.14180705]
[2576.53637336]
[2577.71292957]
[2577.30667117]
[2578.97595752]
[2578.67774133]
[2580.43881196]
[2579.37597079]
[2579.35253799]
[2580.25622547]
[2581.63749884]
[2582.09680417]
[2582.76577054]
[2582.78906403]
[2583.67449422]
[2584.09018059]
[2584.39553426]
[2584.93062555]
[2584.95573603]
[2585.85988794]
[2586.99300152]
[2587.14654706]
[2587.32376389]
[2587.17950805]
