[5089.18312816]
[5068.78437272]
[5064.31619071]
[5057.28268617]
[5052.35333594]
[5045.00286584]
[5037.98505742]
[5023.40246897]
[5009.31540021]
[4999.58742677]
[4992.24452805]
[4987.08107942]
[4979.24763821]
[4971.60895987]
[4964.20513499]
[4956.46952274]
[4948.66447143]
[4940.27451619]
[4931.91886203]
[4921.75945608]
[4913.04289895]
[4908.58569292]
[4902.42639921]
[4895.68702881]
[4890.57905513]
[4880.96598521]
[4872.32284758]
[4866.56077916]
[4858.28255158]
[4849.30653492]
[4844.31358926]
[4841.21424913]
[4835.33433629]
[4827.44328744]
[4820.61486926]
[4813.04056078]
[4805.35915486]
[4800.69693475]
[4795.43640051]
[4790.22796278]
[4783.8641598]
[4779.36437305]
[4773.20694496]
[4769.199092]
[4762.33566069]
[4754.56653039]
[4750.72837272]
[4748.92653406]
[4744.24398305]
[4737.54560669]
[4731.29674719]
[4725.7366619]
[4725.21126358]
[4722.19535398]
[4716.81915466]
[4710.98128244]
[4709.0154854]
[4702.14587559]
[4702.97061185]
[4696.75080254]
[4695.75107557]
[4695.36496535]
[4696.50758688]
[4692.00461735]
[4692.19768935]
[4690.06543159]
[4686.56978428]
[4685.44524843]
[4685.17844388]
[4684.01830767]
[4684.92866232]
[4685.57187357]
[4686.57508938]
[4685.02712664]
[4682.52839706]
[4683.06181761]
[4681.68431311]
[4683.72932777]
[4684.76157408]
[4682.88177954]
[4684.52990106]
[4683.19973939]
[4684.91978802]
[4684.92458181]
[4682.89335449]
[4678.55854971]
[4685.39131613]
[4685.34874237]
[4685.23656795]
[4689.89757451]
[4688.42153136]
[4686.8660397]
[4687.78255883]
[4688.73786865]
[4689.35701057]
[4689.97515848]
[4690.31676353]
[4692.20751661]
[4689.37357227]
[4693.30969044]
[4694.55227158]
[4693.41283066]
[4694.24359775]
[4696.10354239]
[4697.37626542]
[4704.27186811]
[4703.90553133]
[4705.81101879]
[4706.78082476]
[4704.85822421]
[4711.72922103]
[4709.81273516]
[4710.52416473]
[4712.40872899]
[4712.38975088]
[4718.39892776]
[4721.23759022]
[4722.16304985]
[4727.0169765]
[4726.52597081]
[4732.8188148]
[4732.14802499]
[4734.65303774]
[4738.19249438]
[4738.25195937]
[4743.89751267]
[4750.79225159]
[4754.08749775]
[4753.43037717]
[4756.41568419]
[4761.12867974]
[4768.00620473]
[4769.11246386]
[4768.61211661]
[4772.59835609]
[4779.71228302]
[4783.33142061]
[4784.09823003]
[4788.34036688]
[4794.67754846]
[4800.58855366]
[4802.53308923]
[4804.32430594]
[4807.26983711]
[4813.98626415]
[4814.55185936]
[4824.22353058]
[4826.37951909]
[4828.53657492]
[4836.12457269]
[4839.56244984]
[4847.06797]
[4849.80913426]
[4853.88263827]
[4860.95900841]
[4860.4370077]
[4871.36749158]
