[3307.88163802]
[3300.28810159]
[3293.75399875]
[3286.07354636]
[3279.00436496]
[3272.93947631]
[3265.32366499]
[3257.55976111]
[3252.5694391]
[3244.67066746]
[3237.26434205]
[3231.16623213]
[3225.31907036]
[3219.28771019]
[3208.59188222]
[3202.7174597]
[3193.12023607]
[3188.02446017]
[3178.98424131]
[3171.1078894]
[3165.99075655]
[3160.70381224]
[3153.09867122]
[3147.29047848]
[3143.23642929]
[3138.54914038]
[3132.07456226]
[3124.58955521]
[3116.33388066]
[3112.44702967]
[3101.70296161]
[3094.47882716]
[3086.7149946]
[3081.06983374]
[3074.33343905]
[3070.68278593]
[3065.37959909]
[3059.43007972]
[3055.60171987]
[3051.82856124]
[3046.0496194]
[3036.83438775]
[3027.47314897]
[3023.38711948]
[3018.38755494]
[3009.11273146]
[3005.22827323]
[3001.33496848]
[2993.57669019]
[2986.10643552]
[2979.29189496]
[2971.59361423]
[2966.26460688]
[2960.10888607]
[2955.24434483]
[2950.4135261]
[2944.60746297]
[2938.79779972]
[2933.33394841]
[2927.44761248]
[2921.99140009]
[2915.77826715]
[2909.59366316]
[2902.87669937]
[2897.66090404]
[2888.80248855]
[2880.91551879]
[2876.80713704]
[2874.12004037]
[2867.5213035]
[2861.2889215]
[2854.22563909]
[2845.50571512]
[2840.82203904]
[2833.49010173]
[2829.00578737]
[2821.96626294]
[2819.43236162]
[2817.07970159]
[2813.23025456]
[2805.45615873]
[2796.78671304]
[2787.45372678]
[2781.99714265]
[2775.76710572]
[2771.4084276]
[2766.53498288]
[2762.31376696]
[2756.86530979]
[2751.73546264]
[2744.25773227]
[2738.33362186]
[2732.66844691]
[2724.41205934]
[2718.50748635]
[2713.1981891]
[2705.99181443]
[2698.70308983]
[2694.32405333]
[2690.71711049]
[2684.87075459]
[2679.33512734]
[2674.78183004]
[2668.78352436]
[2663.19262187]
[2656.14662225]
[2651.62665851]
[2645.60123143]
[2640.4708278]
[2631.95237377]
[2629.11386574]
[2622.92404115]
[2619.95179376]
[2614.81510456]
[2607.92272134]
[2603.11141887]
[2598.24428702]
[2592.26974336]
[2588.48549429]
[2583.19284324]
[2579.00666767]
[2573.80003485]
[2568.72769022]
[2560.99746609]
[2554.38082748]
[2548.15626407]
[2540.8681923]
[2537.01276519]
[2530.97419143]
[2526.598776]
[2522.74522798]
[2518.00297222]
[2514.43559826]
[2511.15242148]
[2507.17657623]
[2500.4219922]
[2496.45559136]
[2491.55001023]
[2489.8967535]
[2485.83936797]
[2482.95949921]
[2479.96785495]
[2475.39819764]
[2472.36347897]
[2468.88053755]
[2466.1212973]
[2461.65122889]
[2459.90996792]
[2455.60178014]
[2452.96158442]
[2450.20084203]
[2447.72598605]
[2446.08052079]
[2444.21202264]
[2440.05833455]
[2437.3088107]
