[9393.38429639]
[9369.84688993]
[9346.53802821]
[9330.12506157]
[9311.56218452]
[9295.41870157]
[9276.99251007]
[9257.09318434]
[9237.37634959]
[9214.2368512]
[9192.39781342]
[9175.63331978]
[9153.13216307]
[9132.38466761]
[9113.57334043]
[9088.86976509]
[9073.83820866]
[9058.15924115]
[9036.48153583]
[9018.5873242]
[8994.85632093]
[8972.03597205]
[8951.60829516]
[8927.57488808]
[8908.76087241]
[8888.35597413]
[8868.11682298]
[8843.98968908]
[8822.51985444]
[8801.74433339]
[8781.69196914]
[8762.3861496]
[8745.8511347]
[8719.71345657]
[8698.60786178]
[8676.02240999]
[8655.53610881]
[8640.73658085]
[8618.6333513]
[8591.66498996]
[8572.96145074]
[8548.82008717]
[8527.12600148]
[8503.1778855]
[8478.93364943]
[8457.49388706]
[8435.63984851]
[8416.92335125]
[8394.70780743]
[8371.76544186]
[8347.67237863]
[8327.70473253]
[8309.28221935]
[8288.54085683]
[8268.32361275]
[8248.13677306]
[8228.29271987]
[8212.22217214]
[8185.74203626]
[8163.71695209]
[8142.12478334]
[8122.00548804]
[8103.25823346]
[8083.41076955]
[8063.65304192]
[8043.06117318]
[8022.85101555]
[8007.66025569]
[7990.59097851]
[7970.62732497]
[7948.68625797]
[7932.40930045]
[7912.61488971]
[7892.63996385]
[7873.68762236]
[7855.86730163]
[7841.17275305]
[7823.74527553]
[7808.64987761]
[7794.33834071]
[7769.74648682]
[7741.17162674]
[7721.10398093]
[7704.91311552]
[7687.36286726]
[7674.6551478]
[7656.29294137]
[7636.24794039]
[7620.03713246]
[7602.19724892]
[7584.46374607]
[7568.19889221]
[7550.42789047]
[7532.49328411]
[7515.87347094]
[7496.87204255]
[7481.99118685]
[7465.65953865]
[7451.79015642]
[7433.39272313]
[7418.43712472]
[7402.6943345]
[7388.16198029]
[7368.82341354]
[7353.81016754]
[7338.07740377]
[7322.6730541]
[7303.99912952]
[7286.58623546]
[7272.44327272]
[7258.45415194]
[7242.83857765]
[7227.23034875]
[7213.3382191]
[7199.15712927]
[7184.4031142]
[7173.27155888]
[7159.12041854]
[7141.61875238]
[7127.67873157]
[7112.16079707]
[7099.53684662]
[7087.99451851]
[7076.02187938]
[7064.70698628]
[7053.24416985]
[7041.56921813]
[7032.41933668]
[7021.05862049]
[7010.78325106]
[6997.73107905]
[6987.64783696]
[6977.90919109]
[6967.50496503]
[6955.65642806]
[6946.29947141]
[6940.00556658]
[6931.9312345]
