[5506.09085952]
[5494.78915875]
[5487.4432915]
[5480.37454605]
[5483.00778557]
[5467.6830891]
[5447.56457942]
[5448.41843732]
[5447.75900168]
[5437.61757708]
[5426.07282674]
[5418.36554204]
[5408.15568632]
[5394.99820004]
[5388.33214796]
[5379.52138196]
[5369.96785245]
[5358.34257768]
[5349.84853006]
[5342.46499372]
[5331.80763049]
[5323.97322013]
[5317.60898581]
[5309.75602293]
[5299.56313441]
[5294.87988346]
[5286.52661205]
[5282.75823586]
[5274.86167264]
[5266.34135787]
[5257.62200805]
[5249.96181569]
[5240.18025865]
[5247.98770529]
[5244.17280743]
[5236.30668896]
[5230.25112293]
[5224.50694011]
[5220.6805665]
[5218.97076176]
[5217.72899838]
[5215.22471744]
[5214.30249124]
[5209.27959093]
[5211.20428717]
[5207.39521323]
[5206.60588126]
[5206.70254246]
[5205.31673932]
[5207.47312566]
[5209.4248432]
[5207.39736341]
[5203.17381491]
[5208.88467171]
[5210.63762189]
[5210.07173903]
[5210.92988763]
[5213.59496532]
[5214.94817823]
[5214.70774423]
[5214.50800651]
[5219.17307582]
[5219.33034376]
[5219.4110667]
[5218.48165741]
[5219.07609089]
[5224.37435178]
[5225.12149065]
[5227.52104206]
[5224.51410181]
[5226.20861621]
[5229.94554265]
[5233.91465949]
[5231.53032853]
[5232.73541582]
[5234.88932539]
[5236.43894609]
[5238.58144933]
[5243.91881636]
[5244.9231411]
[5244.77740744]
[5245.0323883]
[5245.08055187]
[5246.18968865]
[5249.8466103]
[5250.79200054]
[5252.41720429]
[5254.70161803]
[5256.30553369]
[5258.93431044]
[5261.47905661]
[5261.83156592]
[5265.86010888]
[5267.04799478]
[5269.12910807]
[5271.15164779]
[5272.69729044]
[5273.8201505]
[5276.55959676]
[5278.76793783]
[5279.15672818]
[5281.87592638]
[5287.52617102]
[5289.37655528]
[5292.24477188]
[5298.30085164]
[5299.77009159]
[5303.50465474]
[5306.80707242]
[5307.02163514]
[5309.64043136]
[5314.29565957]
[5314.3448826]
[5318.96716176]
[5319.31905086]
[5320.63538117]
[5324.58088019]
[5328.75398936]
[5333.55339817]
[5336.17863768]
[5338.95550001]
[5340.88341329]
[5340.87700346]
[5340.73135411]
[5343.48629121]
[5340.34071396]
[5339.23132467]
[5338.86897195]
[5338.85654685]
[5339.67282992]
[5338.63586763]
[5337.86116298]
[5340.15948914]
[5338.95137162]
[5341.07873438]
[5340.62673598]
[5341.06285958]
[5340.44069063]
[5341.38688341]
[5339.28839494]
[5338.37779206]
[5335.97155187]
[5332.12686723]
[5331.83036868]
[5328.02346927]
[5331.35779499]
[5326.31616584]
[5322.2945892]
[5321.49402911]
[5321.45092087]
[5316.65424916]
[5315.84000306]
[5315.52662124]
[5312.08118384]
[5311.60328258]
[5310.54144484]
[5307.04435955]
[5303.05499136]
[5302.85549337]
[5299.0229399]
[5295.51711999]
[5296.07579864]
[5294.38766218]
[5287.6902104]
[5287.68754457]
[5284.72573864]
[5282.30888805]
[5278.53290853]
[5278.39240175]
[5277.65458341]
[5271.0162828]
[5269.83288488]
[5264.36946817]
[5261.31739105]
[5259.77616315]
[5258.85036269]
[5256.08167064]
[5249.22009313]
[5249.56040325]
[5244.92957928]
[5242.6043919]
[5237.29093414]
[5234.00755528]
[5231.9051071]
[5228.24726521]
[5225.0938528]
[5221.46737538]
[5221.63710639]
[5216.57998487]
[5209.93158975]
[5211.78609013]
[5207.81701997]
[5202.47705725]
[5196.99572722]
[5199.80913393]
[5194.81616741]
[5188.64854149]
[5183.94412847]
[5185.25048427]
[5182.38444139]
[5176.46683344]
[5172.72461657]
[5172.87760535]
[5169.05444129]
[5163.89812332]
[5161.41696086]
[5158.27696172]
[5152.46926515]
[5150.37146622]
[5148.42269605]
[5145.19612367]
[5137.28768433]
[5136.23820453]
[5132.3586352]
[5130.32173683]
[5123.78303759]
[5120.9022624]
[5115.9543783]
[5110.21314581]
[5104.62625628]
[5102.65353161]
[5099.88315166]
[5094.54776985]
[5092.15883677]
[5089.65988132]
[5085.40107793]
[5082.84469902]
[5077.08000189]
[5073.78739481]
[5068.34607723]
[5063.64573873]
[5059.80471798]
[5056.84441936]
[5050.94236646]
[5049.59148226]
[5046.68066698]
[5045.37735881]
[5043.51201137]
[5038.32605614]
[5030.68535149]
[5026.06546021]
[5022.26347937]
[5018.96294213]
[5017.80348682]
[5014.43438734]
[5011.98709912]
[5008.05187696]
[5003.16932447]
[4999.03792594]
[4995.04721756]
