[3887.4071482]
[3874.70344497]
[3862.87901411]
[3853.99253079]
[3844.37109226]
[3835.53435078]
[3825.72625504]
[3815.26659217]
[3804.64317479]
[3792.5634256]
[3781.38890671]
[3772.49665989]
[3760.73608153]
[3749.9373338]
[3739.85167021]
[3727.32988255]
[3718.87910433]
[3710.10462057]
[3698.67076792]
[3688.9586621]
[3676.75316046]
[3664.91798602]
[3654.10914758]
[3641.58244404]
[3631.58043621]
[3620.69798707]
[3610.06841149]
[3598.00484454]
[3587.01492722]
[3576.1171667]
[3565.75098457]
[3555.6730748]
[3546.21556735]
[3532.97672828]
[3521.99893089]
[3510.791205]
[3500.0380544]
[3491.61829042]
[3480.22667565]
[3466.57249498]
[3457.05072537]
[3444.38504359]
[3433.11300074]
[3420.96894275]
[3408.42182472]
[3397.53194353]
[3386.43492425]
[3376.05667563]
[3364.43890372]
[3352.71272093]
[3340.49618932]
[3330.34236627]
[3320.53610967]
[3310.08042841]
[3299.63180638]
[3289.19838653]
[3279.02135993]
[3270.39108607]
[3256.98101813]
[3245.79847605]
[3234.57739167]
[3224.17774402]
[3214.54911673]
[3204.11538478]
[3194.23652096]
[3183.68558659]
[3173.32550778]
[3165.39012784]
[3156.51548926]
[3146.27866248]
[3135.05312899]
[3126.82965023]
[3116.42244486]
[3105.83998192]
[3096.10881118]
[3086.77365081]
[3079.51137652]
[3070.37263777]
[3062.6549388]
[3054.90417036]
[3042.43824341]
[3027.89581337]
[3017.52199046]
[3009.08655776]
[3000.05643363]
[2993.4475739]
[2984.01147068]
[2973.7339702]
[2965.37356623]
[2956.02862446]
[2946.90687303]
[2938.77444611]
[2929.29394523]
[2920.41164206]
[2911.59173547]
[2901.83602128]
[2893.97059343]
[2885.63476933]
[2878.61507821]
[2869.24636156]
[2861.25856236]
[2853.21716725]
[2845.69599015]
[2835.60170677]
[2827.92508377]
[2819.29370188]
[2811.67652705]
[2802.33956476]
[2793.37811773]
[2786.22163636]
[2779.39707597]
[2771.50428883]
[2763.53017438]
[2756.24410955]
[2748.47356464]
[2740.5865571]
[2735.36077944]
[2728.37020927]
[2719.27937619]
[2712.13936578]
[2704.29539854]
[2697.55842331]
[2691.87225925]
[2685.63093969]
[2680.14349314]
[2674.24208492]
[2667.72460907]
[2662.97966834]
[2657.12931025]
[2652.24662553]
[2645.55053953]
[2640.33891848]
[2635.55459554]
[2630.01248252]
[2623.91821403]
[2619.0697357]
[2616.60278329]
[2612.65061725]
