[2068.90813681]
[2058.34668223]
[2053.56185645]
[2050.37940055]
[2048.50526293]
[2045.52563842]
[2041.69312771]
[2037.9594013]
[2031.96357704]
[2026.78521733]
[2022.50687793]
[2019.30256626]
[2015.34966751]
[2011.57497823]
[2007.12182615]
[2003.08987693]
[1999.39841293]
[1995.57654894]
[1991.31717931]
[1987.52396392]
[1983.738173]
[1979.71966261]
[1976.23995464]
[1971.94907804]
[1968.6911306]
[1965.23164051]
[1962.12214995]
[1959.61776886]
[1957.4404853]
[1954.439673]
[1951.80076345]
[1948.99627081]
[1944.79887217]
[1941.18686758]
[1938.02345453]
[1936.8786592]
[1933.72811176]
[1930.73661784]
[1927.92551412]
[1923.91643476]
[1922.71692137]
[1917.28746531]
[1915.91096261]
[1914.06020675]
[1911.00262789]
[1908.73825697]
[1906.82806421]
[1902.65014502]
[1899.19487804]
[1896.4161001]
[1894.45790846]
[1892.96476189]
[1890.65922731]
[1889.26411376]
[1886.80043616]
[1885.55594368]
[1883.40241337]
[1881.44086689]
[1879.05107547]
[1876.999119]
[1874.65187655]
[1872.08821369]
[1871.05935662]
[1868.66814606]
[1868.40620433]
[1866.0418928]
[1864.14852837]
[1864.27583689]
[1863.08162965]
[1860.58384457]
[1858.59645946]
[1858.06253774]
[1856.01522572]
[1853.37954392]
[1851.50823324]
[1849.96312253]
[1851.54033499]
[1850.04145319]
[1850.16098153]
[1850.17776032]
[1845.65236719]
[1838.03620754]
[1835.15906809]
[1834.54521156]
[1833.5695174]
[1833.60878786]
[1832.32861729]
[1830.43279942]
[1829.12937378]
[1827.61441039]
[1825.73524187]
[1825.60864658]
[1822.56650367]
[1821.73533665]
[1819.22543394]
[1817.75739136]
[1817.33106257]
[1815.69675845]
[1815.32160211]
[1814.4242106]
[1811.43210341]
[1809.78471813]
[1808.83888694]
[1806.11862222]
[1805.61906187]
[1804.3871151]
[1803.82685528]
[1802.37333524]
[1800.16209847]
[1799.4041476]
[1799.24966851]
[1798.43648653]
[1796.95165015]
[1795.20057545]
[1793.34328245]
[1791.24514549]
[1793.34417714]
[1792.86096226]
[1790.23207548]
[1789.4358199]
[1788.33922063]
[1785.72739282]
[1785.7841256]
[1785.00876566]
[1785.40344515]
[1784.57072485]
[1782.50067588]
[1782.93195623]
[1781.56881497]
[1782.24502316]
[1780.44001031]
[1780.06281867]
[1781.50687453]
[1780.27491263]
[1778.73697882]
[1777.17507538]
[1780.64020533]
[1780.60342474]
