iteration,locational_cost,health_cost,mobility_cost,range_cost,proposed_cost,cumulative_distance
0,2801.7058363660535,1028.7529181830294,2801.7058363660535,2428.763553603745,1028.7529181830294,0.0
1,2796.4345957309233,1030.4972978654623,2796.4345957309233,2426.1852275328592,1019.4672978654614,0.021572258876432514
2,2791.3558165342874,1027.7029082671443,2791.3558165342874,2423.750848742104,1016.6779082671436,0.04233961665412404
3,2786.4197965075327,1024.8948982537675,2786.4197965075327,2421.4257679548964,1013.8765649204333,0.06247595926326695
4,2781.527814277797,1022.2789071388991,2781.527814277797,2419.151427933449,1011.2639071389001,0.08216582954612531
5,2776.7020500523895,1019.6110250261954,2776.7020500523895,2416.925482558417,1008.6010250261952,0.10158045687646351
6,2771.977478389208,1016.6537391946031,2771.977478389208,2414.7626711007447,1005.6554058612703,0.12063182605579537
7,2767.3426414613486,1014.1663207306726,2767.3426414613486,2412.6598576156207,1003.1713207306734,0.13942373508212402
8,2762.7530257550834,1011.6165128775431,2762.7530257550834,2410.6059668351895,1000.6265128775436,0.15810179967050822
9,2758.2154415746704,1009.092720787334,2758.2154415746704,2408.609797378693,998.1077207873342,0.1768521714883579
10,2753.7357666293256,1006.6828833146642,2753.7357666293256,2406.671815805536,995.701216647998,0.19568558789741153
11,2749.2912018838274,1003.8656009419149,2749.2912018838274,2404.75918478366,992.8956009419151,0.21478673223004827
12,2744.8724270315934,1001.4012135157972,2744.8724270315934,2402.8790180317774,990.4362135157984,0.2342538439680599
13,2740.4692008191155,999.0296004095588,2740.4692008191155,2401.021635806287,988.067933742893,0.2541494977930689
14,2736.050734285946,996.5653671429737,2736.050734285946,2399.1314892190876,985.6087004763068,0.27440024092154636
15,2731.6442118248096,994.1921059124049,2731.6442118248096,2397.2599395496927,983.2387725790709,0.2949037989284299
16,2727.2581116609954,991.7440558304982,2727.2581116609954,2395.407591489782,980.795722497164,0.3157939119686216
17,2722.8655167583865,989.2077583791915,2722.8655167583865,2393.56357049271,978.2660917125252,0.3370824023484315
18,2718.4815106887727,986.5907553443865,2718.4815106887727,2391.7243842016933,975.6574220110529,0.3588321173872205
19,2714.079958051332,984.1349790256668,2714.079958051332,2389.872941032566,973.206645692332,0.3809468096681913
20,2709.6703497342014,981.5051748671008,2709.6703497342014,2388.0144488083733,970.5851748671007,0.40336654531906596
21,2705.2363810318375,979.2031905159172,2705.2363810318375,2386.1237183077997,968.2848571825841,0.4261273693023551
22,2700.7703682628053,976.7151841314019,2700.7703682628053,2384.1801602049927,965.8018507980682,0.44920787227655323
23,2696.3107886767734,974.3153943383854,2696.3107886767734,2382.2348867685805,963.4053943383853,0.47241107567814117
24,2691.9136435548444,971.8618217774235,2691.9136435548444,2380.332670815148,960.9568217774236,0.4955978564379818
25,2687.562324186999,969.4311620935008,2687.562324186999,2378.463802204966,958.5311620935013,0.518825492831237
26,2683.246744054438,967.0183720272191,2683.246744054438,2376.605063423023,956.1233720272189,0.5420487377790275
27,2678.9636425640697,964.6218212820339,2678.9636425640697,2374.7625037572575,953.7318212820348,0.5653035234841599
28,2674.708668533119,962.40933426656,2674.708668533119,2372.9438285597307,951.5210009332272,0.5885543317703641
