iteration,locational_cost,health_cost,mobility_cost,range_cost,proposed_cost,cumulative_distance
0,2017.8055081805314,822.8527540902659,2017.8055081805314,1957.0797900748978,822.8527540902659,0.0
1,2018.2515542215447,823.075777110772,2018.2515542215447,1855.2879854731257,815.5702215552162,0.03218356173758691
2,2013.1340213731041,820.5170106865527,2013.1340213731041,1852.7421989904099,813.1225662421083,0.06493231600327029
3,2008.0661872289957,817.9830936144972,2008.0661872289957,1849.0616144214584,810.7553158367197,0.09629643689834272
4,2003.491258195659,815.6956290978295,2003.491258195659,1845.7583276256962,808.4678513200518,0.1264865555292883
5,1998.9036231092316,813.401811554615,1998.9036231092316,1842.3494107514389,806.2573671101704,0.1556463285380007
6,1994.562946603817,811.2314733019087,1994.562946603817,1838.8726835111374,804.0870288574638,0.18432180141438514
7,1990.164787386739,809.0323936933702,1990.164787386739,1835.1772217947278,801.943504804481,0.2127245770295617
8,1985.8489678298374,806.8744839149183,1985.8489678298374,1833.1902482357395,799.8133728038074,0.24123768509160584
9,1981.3575299573254,804.6287649786622,1981.3575299573254,1827.7943476946994,797.6787649786626,0.2703257638075141
10,1976.8734608257616,802.3867304128802,1976.8734608257616,1822.8519629092284,795.5200637462143,0.3002663169774288
11,1972.2100732615083,800.0550366307539,1972.2100732615083,1818.314891118486,793.3272588529766,0.33128965858441467
12,1967.5720018795002,797.7360009397504,1967.5720018795002,1814.6997868673,791.0915564953058,0.3633902087809461
13,1962.6466381683135,795.2733190841572,1962.6466381683135,1808.9976890602984,788.7955413063794,0.39669871638297405
14,1957.7317366104812,792.8158683052412,1957.7317366104812,1803.6139835929334,786.4214238607965,0.43163227870194126
15,1952.6299351705754,790.2649675852874,1952.6299351705754,1799.953008340226,783.9816342519543,0.46812812358488254
16,1947.3675667910074,787.6337833955032,1947.3675667910074,1794.8386669961599,781.4615611732813,0.5062493238999772
17,1941.986552442481,784.9432762212402,1941.986552442481,1789.6077504009702,778.8821651101293,0.5455959967621065
18,1936.6924332516649,782.2962166258327,1936.6924332516649,1785.385452557462,776.2628832924994,0.5859751048014086
19,1931.1766744352324,779.5383372176165,1931.1766744352324,1781.1397216349333,773.5883372176164,0.6274192841716236
20,1925.6244137932526,776.7622068966266,1925.6244137932526,1776.3357959515452,770.8955402299592,0.6696522538472223
21,1920.2010751931193,774.0505375965596,1920.2010751931193,1772.2074815563726,768.1838709298921,0.712754609227262
22,1914.47624195422,771.1881209771096,1914.47624195422,1765.7846063912066,765.4603431993316,0.7565372596068939
23,1908.8169741919962,768.3584870959984,1908.8169741919962,1761.2620844075648,762.7140426515532,0.8007876296940866
24,1903.062492972162,765.4812464860812,1903.062492972162,1756.8563408610814,759.947913152748,0.8454539328640894
25,1897.6466516317482,762.7733258158742,1897.6466516317482,1753.6107981026216,757.1566591492077,0.8904859517710774
26,1891.9625723882475,759.9312861941243,1891.9625723882475,1749.0796042352092,754.3701750830124,0.935685805174139
27,1886.5526162222534,757.2263081111266,1886.5526162222534,1745.3960863686693,751.5818636666822,0.9808289319903967
28,1880.8363098074694,754.3681549037345,1880.8363098074694,1741.397698497793,748.8070437926232,1.0263243426576854
29,1875.2786836388186,751.5893418194096,1875.2786836388186,1737.3000235808547,746.0560084860765,1.0716041279487707
30,1869.5866344423891,748.7433172211939,1869.5866344423891,1732.247755777827,743.3210949989722,1.1167834875529663
31,1864.0376309683322,745.9688154841658,1864.0376309683322,1728.3931642577543,740.6021488174993,1.1618397663818616
32,1858.4745164264784,743.1872582132394,1858.4745164264784,1723.5324537746603,737.9039248799066,1.2066326548618118
33,1853.1014474900082,740.5007237450042,1853.1014474900082,1719.385234912713,735.2451681894483,1.2510342890801365
34,1847.6268379881762,737.7634189940884,1847.6268379881762,1714.8299753697383,732.5911967718661,1.2952305014706218
35,1842.267970109927,735.0839850549638,1842.267970109927,1709.819876976857,729.9673183882976,1.3394069027990692
36,1837.1806139114237,732.5403069557119,1837.1806139114237,1706.5753428966739,727.36808473349,1.3831113149043432
37,1831.979513506134,729.9397567530672,1831.979513506134,1702.9865201879197,724.7953123086229,1.4265215737946193
38,1826.7985339007882,727.3492669503937,1826.7985339007882,1698.565356712827,722.2326002837274,1.46988243162554
39,1821.6713363951965,724.7856681975983,1821.6713363951965,1694.8334683536482,719.6967793087092,1.51289480318109
40,1816.5298905262346,722.2149452631177,1816.5298905262346,1689.8160379908586,717.1816119297837,1.5557147486515623
41,1811.4769880665067,719.6884940332533,1811.4769880665067,1685.0668401128405,714.6829384776978,1.598161553517911
42,1806.3673225245761,717.133661262288,1806.3673225245761,1681.3098919216175,712.183661262288,1.6404546048884947
43,1801.420255840288,714.6601279201436,1801.420255840288,1676.0284957329704,709.7101279201443,1.6823072022333692
44,1796.1956151699237,712.0478075849611,1796.1956151699237,1671.8741558477263,707.2644742516279,1.7237918550103875
45,1791.1739859092527,709.5369929546263,1791.1739859092527,1667.463154229749,704.8369929546265,1.765047621715853
46,1786.122755582222,707.0113777911105,1786.122755582222,1661.8764059894654,702.4224889022224,1.8055692103966143
47,1781.1938574631436,704.5469287315718,1781.1938574631436,1657.8421238385124,700.0135953982385,1.84569122869738
48,1776.100756161763,702.0003780808812,1776.100756161763,1652.9242801012756,697.6059336364373,1.885644061185288
49,1771.1757133564354,699.5378566782175,1771.1757133564354,1648.7761372600576,695.1989677893284,1.9257898154810855
50,1766.078651457921,696.9893257289605,1766.078651457921,1643.6776759578001,692.7893257289606,1.9662899215423704
51,1761.0998472931901,694.499923646595,1761.0998472931901,1640.4549775737848,690.3832569799283,2.0069928753441166
52,1756.0725163516533,691.9862581758268,1756.0725163516533,1635.8715364016791,687.9807026202712,2.048178289478924
53,1751.1165164801178,689.5082582400588,1751.1165164801178,1631.8376511405822,685.5860360178362,2.0896580766293344
54,1746.2108816475568,687.0554408237787,1746.2108816475568,1628.2023219835687,683.1887741571118,2.131305609250538
55,1741.4007810911785,684.6503905455888,1741.4007810911785,1624.5923584251032,680.8115016567,2.1729710225291123
56,1736.499543127032,682.1997715635154,1736.499543127032,1620.3439650920627,678.4442160079602,2.2146481467409456
57,1731.8372541009958,679.8686270504983,1731.8372541009958,1615.7910603356333,676.0852937171653,2.256241970320418
58,1727.2835863797327,677.5917931898662,1727.2835863797327,1612.5950580232925,673.7251265231994,2.297896174678315
59,1722.321979446548,675.1109897232742,1722.321979446548,1608.3369016626439,671.3832119454964,2.339314286614543
60,1717.539135415771,672.7195677078855,1717.539135415771,1605.4447904153187,669.0473454856633,2.380825792819007
61,1712.89416044322,670.39708022161,1712.89416044322,1602.1468684403437,666.724857999388,2.42231439195892
62,1708.3133497350073,668.106674867503,1708.3133497350073,1597.8145567472716,664.4344526452812,2.4637160660018336
63,1703.6443531650907,665.7721765825452,1703.6443531650907,1593.8025167159244,662.1555099158782,2.5050073949214715
64,1699.1934974287205,663.546748714361,1699.1934974287205,1590.4255527236994,659.9023042699166,2.546138467127687
65,1694.5504530845167,661.2252265422583,1694.5504530845167,1585.8740223880059,657.6641154311474,2.5869554605846723
66,1690.1092449791738,659.0046224895874,1690.1092449791738,1582.2593972537418,655.443511378476,2.627791319767784
67,1685.5923282028132,656.7461641014063,1685.5923282028132,1577.647590814908,653.2406085458512,2.6684665740952274
68,1680.9597770340317,654.4298885170163,1680.9597770340317,1573.855763663814,651.0632218503492,2.709003903759944
69,1676.755025838881,652.3275129194401,1676.755025838881,1570.95194405984,648.9052906972183,2.7493571110416926
70,1672.3267003430678,650.1133501715336,1672.3267003430678,1566.7359426486694,646.7744612826449,2.7896613123950993
71,1668.2417552489926,648.0708776244965,1668.2417552489926,1564.913609421218,644.6764331800517,2.8297082660241073
