iteration,locational_cost,health_cost,mobility_cost,range_cost,proposed_cost,cumulative_distance
0,7879.311932780325,3054.2759663901697,7879.311932780325,5715.024383541471,3035.155966390169,0.0
1,15741.01091427065,6099.745457135323,15741.01091427065,11426.074839564031,6061.505457135323,0.025729018420521565
2,23585.27735329461,9136.66867664731,23585.27735329461,17133.24340348337,9079.305343313978,0.050632818309522425
3,31412.25428540843,12165.372142704215,31412.25428540843,22836.579675425663,12088.877142704217,0.07501273634657936
4,39222.10330250865,15186.021651254325,39222.10330250865,28536.178489889404,15090.384984587661,0.09885187317179113
5,47014.985701244004,18198.612850622,47014.985701244004,34232.16435346385,18083.826183955338,0.12227058161578545
6,54791.04980740863,21203.219903704306,54791.04980740863,39924.58622002228,21069.27490370431,0.14544089543132235
7,62550.449029099334,24199.919514549652,62550.449029099334,45613.51996661433,24046.80784788299,0.16855048544864779
8,70293.35278267473,27188.71139133734,70293.35278267473,51299.06944729925,27016.426391337343,0.1918197259624439
9,78019.94203566622,30169.941017833095,78019.94203566622,56981.33392742388,29978.471017833093,0.21541361276688437
10,85730.37097721355,33143.60048860676,85730.37097721355,62660.379776139125,32932.93548860676,0.23940398229286594
11,93424.79297137227,36109.681485686124,93424.79297137227,68336.29441134317,35879.81315235279,0.26382675889650237
12,101103.35790621507,39068.25895310752,101103.35790621507,74009.19286896283,38819.17895310752,0.2887223493944491
13,108766.22460747643,42019.6673037382,108766.22460747643,79679.18437345081,41751.3623037382,0.3140933490145952
14,116413.54971070694,44963.89985535345,116413.54971070694,85346.319511992,44676.35818868679,0.33988701439654856
15,124045.5087213945,47900.87436069721,124045.5087213945,91010.73813618146,47594.08769403056,0.3659667461794451
16,131662.3112718936,50830.78063594676,131662.3112718936,96672.56449621389,50504.73896928011,0.39246869490024
17,139264.1207132053,53753.78535660262,139264.1207132053,102331.87090449886,53408.4770232693,0.41905047453449007
18,146851.1052498892,56669.632624944556,146851.1052498892,107988.71898855652,56305.05262494457,0.44571150413574506
19,154423.44162308707,59578.66581154349,154423.44162308707,113643.2296007515,59194.804144876834,0.47236227480087206
20,161981.29204114137,62480.96602057063,161981.29204114137,119295.52555210797,62077.81268723731,0.4989470942940909
21,169524.82611397686,65376.78805698837,169524.82611397686,124945.66888766544,64954.32972365504,0.5254015719239934
22,177054.19954606623,68265.78477303305,177054.19954606623,130593.72796559054,67824.01643969973,0.5520511273804471
23,184569.58856189725,71148.38428094858,184569.58856189725,136239.82685478101,70687.29428094858,0.5785757344889619
24,192071.1970471789,74024.77352358939,192071.1970471789,141884.06501719324,73544.3485235894,0.6049541025290414
25,199559.18943020148,76894.94971510068,199559.18943020148,147526.52779155163,76395.17804843401,0.6314123555446459
26,207033.72146161154,79758.73573080571,207033.72146161154,153167.28434118198,79239.61073080571,0.6576956603924894
27,214494.95025300176,82616.46512650083,214494.95025300176,158806.45469722702,82077.97512650082,0.6839782886532023
28,221943.02411873415,85467.957059367,221943.02411873415,164444.1412473479,84910.09539270034,0.7102467904935715
29,229378.11230562683,88313.63615281336,229378.11230562683,170080.39261941795,87736.38948614668,0.7363063652217279
30,236800.35245050542,91153.40122525264,236800.35245050542,175715.29947026377,90556.75955858597,0.7625413003744103
31,244209.957675852,93987.44383792594,244209.957675852,181348.98105105263,93371.39550459258,0.7884775522019958
32,251607.08605463232,96815.67302731611,251607.08605463232,186981.49038584306,96180.20969398276,0.8144187598976481
