iteration,locational_cost,health_cost,mobility_cost,range_cost,proposed_cost,cumulative_distance
0,2017.8055081805314,822.8527540902659,2017.8055081805314,1957.0797900748978,822.8527540902659,0.0
1,1410.366084431625,549.9830422158125,1410.366084431625,1410.366084431625,541.7108199935899,0.03218356173758691
2,1410.4467254744459,549.773362737223,1410.4467254744459,1410.4467254744459,541.5289182927786,0.06344340140689128
3,1413.080696017338,550.7403480086685,1413.080696017338,1413.080696017338,542.5681257864467,0.09401151291429605
4,1408.9650950641387,548.7825475320694,1408.9650950641387,1408.9650950641387,540.6769919765139,0.1242109086591291
5,1406.7974847672047,547.6487423836021,1406.7974847672047,1406.7974847672047,539.565409050269,0.15415940739370831
6,1406.1385043676416,547.1692521838211,1406.1385043676416,1406.1385043676416,539.1525855171542,0.1842061094598126
7,1413.2968311774032,550.0984155887019,1413.2968311774032,1413.2968311774032,542.1761933664792,0.21439968505638488
8,1416.645130098818,551.2725650494089,1416.645130098818,1416.645130098818,543.4892317160756,0.2447917324627737
9,1414.8212104820832,550.310605241041,1414.8212104820832,1414.8212104820832,542.4939385743746,0.275698074191174
10,1410.579413837328,548.2397069186638,1410.579413837328,1410.579413837328,540.4841513631085,0.3071676455308203
11,1412.2971388440103,548.798569422005,1412.2971388440103,1412.2971388440103,541.1207916442272,0.3392309824843532
12,1411.6676805464842,548.3338402732421,1411.6676805464842,1411.6676805464842,540.6949513843532,0.37192020716377366
13,1411.2073675192948,547.903683759647,1411.2073675192948,1411.2073675192948,540.2981282040919,0.4052861054839979
14,1408.7909302435294,546.6954651217653,1408.7909302435294,1408.7909302435294,539.0899095662096,0.4394791707699989
15,1409.0647084214706,546.5823542107352,1409.0647084214706,1409.0647084214706,539.0045764329578,0.4747800232389002
16,1409.2330403591204,546.4165201795597,1409.2330403591204,1409.2330403591204,538.9776312906711,0.5106809935119272
17,1407.6775249286675,545.5387624643339,1407.6775249286675,1407.6775249286675,538.1720957976673,0.5471629867924924
18,1407.177345667728,545.0886728338643,1407.177345667728,1407.177345667728,537.7831172783084,0.5839440406406985
19,1402.6514142996698,542.8757071498345,1402.6514142996698,1402.6514142996698,535.6312627053903,0.620989257663776
