iteration,locational_cost,health_cost,mobility_cost,range_cost,proposed_cost,cumulative_distance
0,2017.8055081805314,822.8527540902659,2017.8055081805314,1957.0797900748978,822.8527540902659,0.0
1,1606.9117477692466,634.7058738846232,1094.100940849655,1606.9117477692466,434.21297042482746,0.03218356173758691
2,1605.8389496710925,634.0194748355462,1095.1987546743294,1605.8389496710925,434.5368773371648,0.06344340140689128
3,1608.829954217379,635.1649771086892,1098.2748586889966,1608.829954217379,435.7249293444983,0.09401151291429605
4,1610.838226393971,635.8691131969855,1101.0339594676054,1610.838226393971,436.8419797338026,0.1242109086591291
5,1608.8946575963982,634.797328798199,1100.6554332436424,1608.8946575963982,436.590216621821,0.15415940739370831
6,1609.9771128653945,635.0885564326974,1101.6331993343028,1609.9771128653945,436.90409966715146,0.1842061094598126
7,1615.0581564583167,637.1790782291583,1106.630293029875,1615.0581564583167,439.06514651493745,0.21439968505638488
8,1614.140173004518,636.5700865022587,1105.0082965946815,1614.140173004518,438.25414829734063,0.2447917324627737
9,1613.2183819732377,635.9591909866184,1103.1505411610856,1613.2183819732377,437.4002705805424,0.275698074191174
10,1611.2549799281664,634.8774899640831,1104.0425463789547,1611.2549799281664,437.63377318947744,0.3071676455308203
11,1612.2343174312941,635.117158715647,1104.2955529760677,1612.2343174312941,437.6602764880338,0.3392309824843532
12,1613.1577808020984,635.3288904010494,1106.102463069232,1613.1577808020984,438.3512315346162,0.37192020716377366
13,1612.0364875531768,634.6182437765879,1105.5534560944511,1612.0364875531768,438.00172804722513,0.4052861054839979
14,1609.8280287923767,633.4140143961891,1103.816960937589,1609.8280287923767,437.10848046879534,0.4394791707699989
15,1609.5463067567666,633.0731533783832,1105.3385684253255,1609.5463067567666,437.5942842126625,0.4747800232389002
16,1609.183502301843,632.6917511509213,1105.2611666887922,1609.183502301843,437.4680833443959,0.5106809935119272
17,1608.7591733464246,632.2795866732124,1104.9264127121328,1608.7591733464246,437.1757063560665,0.5471629867924924
18,1607.2653096657427,631.3826548328716,1103.9881207411865,1607.2653096657427,436.6315603705935,0.5839440406406985
19,1603.7069816733153,629.5534908366573,1101.8123945718069,1603.7069816733153,435.4936972859032,0.620989257663776
20,1606.146374677254,630.4231873386269,1101.4706704359023,1606.146374677254,435.27283521795107,0.6582767287935116
21,1607.5616900916864,630.8308450458431,1101.7688197910663,1607.5616900916864,435.2719098955334,0.6953365886685671
22,1609.9586510576555,631.6793255288275,1104.313100891485,1609.9586510576555,436.26905044574255,0.7326377770627248
23,1609.2747128221224,631.1373564110613,1104.2796648521214,1609.2747128221224,436.0523324260609,0.7706486331948839
24,1606.5630340175733,629.6815170087866,1100.6254503311432,1606.5630340175733,434.3127251655715,0.8090333597310696
25,1605.8119697302857,629.1059848651422,1098.7510233422695,1605.8119697302857,433.3255116711345,0.8475912530992159
26,1602.02961140862,627.1648057043099,1095.5752533554314,1602.02961140862,431.72512667771565,0.8868397291184338
27,1603.2002832297271,627.4501416148631,1095.2483440036417,1603.2002832297271,431.41167200182076,0.9264082342848499
28,1600.3549000631801,625.9274500315902,1090.7574619336824,1600.3549000631801,429.2912309668412,0.9664643473061023
29,1597.5186832887355,624.4093416443679,1087.6254066354945,1597.5186832887355,427.7377033177473,1.0069399071479719
30,1595.6728546381328,623.3364273190665,1084.9984807733126,1595.6728546381328,426.3867403866565,1.0475184996887494
31,1592.8335313768298,621.8167656884144,1082.0467500725267,1592.8335313768298,424.92337503626305,1.088575718207003
32,1594.0151855844758,622.1075927922386,1081.0972139423293,1594.0151855844758,424.336106971165,1.1298040479865135
33,1593.2140798030182,621.5070399015091,1079.5504956913712,1593.2140798030182,423.43774784568575,1.1713349087496383
34,1592.3926407922281,620.8963203961139,1078.7065723391813,1592.3926407922281,422.8532861695906,1.2132402394962003
35,1591.5974839606117,620.2987419803059,1075.4991745551972,1591.5974839606117,421.3495872775986,1.2552464345387728
36,1588.830712849993,618.8153564249966,1071.8031161655385,1588.830712849993,419.6640580827694,1.2974320452562105
37,1584.0852200057086,616.4426100028543,1067.0719767270548,1584.0852200057086,417.4859883635272,1.3397391330419373
38,1581.3515397767767,614.9757698883881,1063.746856718794,1581.3515397767767,415.87342835939694,1.3823211972888867
