iteration,locational_cost,health_cost,mobility_cost,range_cost,proposed_cost,cumulative_distance
0,2801.7058363660535,1028.7529181830294,2801.7058363660535,2428.763553603745,1028.7529181830294,0.0
1,1507.1852275328604,473.3926137664302,1507.1852275328604,1507.1852275328604,473.3926137664302,0.021572258876432514
2,1506.7508487421053,472.9754243710523,1506.7508487421053,1506.7508487421053,472.9754243710523,0.04233961665412404
3,1511.425767954899,474.61288397744977,1511.425767954899,1511.425767954899,474.61288397744977,0.06247595926326695
4,1514.1514279334506,475.47571396672527,1514.1514279334506,1514.1514279334506,475.47571396672527,0.08216582954612531
5,1513.9254825584171,475.16274127920803,1513.9254825584171,1513.9254825584171,475.16274127920803,0.10158045687646351
6,1519.7626711007451,477.28133555037255,1519.7626711007451,1519.7626711007451,477.28133555037255,0.12063182605579537
7,1521.6598576156189,477.82992880781023,1521.6598576156189,1521.6598576156189,477.82992880781023,0.13942373508212402
8,1524.6059668351888,478.8029834175949,1524.6059668351888,1524.6059668351888,478.8029834175949,0.15810179967050822
9,1523.6097973786923,478.2048986893464,1523.6097973786923,1523.6097973786923,478.2048986893464,0.1768521714883579
10,1526.6718158055373,479.2359079027683,1526.6718158055373,1526.6718158055373,479.2359079027683,0.19568558789741153
11,1527.7591847836609,479.47959239183035,1527.7591847836609,1527.7591847836609,479.47959239183035,0.21478673223004827
12,1527.8790180317792,479.3395090158898,1527.8790180317792,1527.8790180317792,479.3395090158898,0.2342538439680599
13,1530.021635806288,480.010817903144,1530.021635806288,1530.021635806288,480.010817903144,0.2541494977930689
14,1537.1314892190883,482.6657446095438,1537.1314892190883,1537.1314892190883,482.6657446095438,0.27440024092154636
15,1539.2599395496923,483.3299697748464,1539.2599395496923,1539.2599395496923,483.3299697748464,0.2949037989284299
16,1543.4075914897808,484.8037957448903,1543.4075914897808,1543.4075914897808,484.8037957448903,0.3157939119686216
17,1542.56357049271,484.28178524635507,1542.56357049271,1542.56357049271,484.28178524635507,0.3370824023484315
18,1546.7243842016937,485.7621921008469,1546.7243842016937,1546.7243842016937,485.7621921008469,0.3588321173872205
19,1548.8729410325648,486.43647051628227,1548.8729410325648,1548.8729410325648,486.43647051628227,0.3809468096681913
20,1547.0144488083743,485.50722440418707,1547.0144488083743,1547.0144488083743,485.50722440418707,0.40336654531906596
21,1556.1237183077994,488.9618591538997,1556.1237183077994,1556.1237183077994,488.9618591538997,0.4261273693023551
22,1558.1801602049904,489.59008010249516,1558.1801602049904,1558.1801602049904,489.59008010249516,0.44920787227655323
23,1565.2348867685796,492.21744338429033,1565.2348867685796,1565.2348867685796,492.21744338429033,0.47241107567814117
24,1564.3326708151499,491.66633540757505,1564.3326708151499,1564.3326708151499,491.66633540757505,0.4955978564379818
25,1568.4638022049667,493.13190110248354,1568.4638022049667,1568.4638022049667,493.13190110248354,0.518825492831237
26,1569.6050634230232,493.40253171151187,1569.6050634230232,1569.6050634230232,493.40253171151187,0.5420487377790275
27,1571.7625037572575,494.0812518786289,1571.7625037572575,1571.7625037572575,494.0812518786289,0.5653035234841599
28,1569.9438285597303,493.17191427986535,1569.9438285597303,1569.9438285597303,493.17191427986535,0.5885543317703641
29,1575.1850657828086,495.0925328914042,1575.1850657828086,1575.1850657828086,495.0925328914042,0.6115233797505133
30,1578.483635946259,496.24181797312957,1578.483635946259,1578.483635946259,496.24181797312957,0.6339896399552709
31,1579.8427872327063,496.62139361635303,1579.8427872327063,1579.8427872327063,496.62139361635303,0.6561801871019466
32,1579.2536956483527,496.2268478241762,1579.2536956483527,1579.2536956483527,496.2268478241762,0.6778926068333968
33,1581.7027819460586,497.0513909730291,1581.7027819460586,1581.7027819460586,497.0513909730291,0.6992493349364526
34,1581.1803648363634,496.6901824181817,1581.1803648363634,1581.1803648363634,496.6901824181817,0.7202166209900589
35,1580.6798058359263,496.3399029179634,1580.6798058359263,1580.6798058359263,496.3399029179634,0.7408009225666712
36,1584.1998255555604,497.59991277778005,1584.1998255555604,1584.1998255555604,497.59991277778005,0.7611061210659997
37,1588.706319214574,499.2531596072875,1588.706319214574,1588.706319214574,499.2531596072875,0.7813115192342062
38,1594.197432060338,501.29871603016886,1594.197432060338,1594.197432060338,501.29871603016886,0.8014137047382319
39,1595.6868785330298,501.74343926651477,1595.6868785330298,1595.6868785330298,501.74343926651477,0.8215863445869194
40,1593.143607945651,500.5718039728255,1593.143607945651,1593.143607945651,500.5718039728255,0.8419563760352962
41,1594.5864784393664,500.99323921968266,1594.5864784393664,1594.5864784393664,500.99323921968266,0.8624554691289088
42,1595.0022131060846,501.00110655304184,1595.0022131060846,1595.0022131060846,501.00110655304184,0.8831522446376623
43,1594.392129266357,500.5960646331781,1594.392129266357,1594.392129266357,500.5960646331781,0.9039824962911756
44,1598.7394979350079,502.1697489675036,1598.7394979350079,1598.7394979350079,502.1697489675036,0.9250511435327649
45,1597.0331275765816,501.31656378829047,1597.0331275765816,1597.0331275765816,501.31656378829047,0.9462693289142223
46,1602.2671319547946,503.2335659773971,1602.2671319547946,1602.2671319547946,503.2335659773971,0.9677027298015615
47,1601.4447368613753,502.72236843068754,1601.4447368613753,1601.4447368613753,502.72236843068754,0.9893583590215509
48,1600.5458216652673,502.17291083263393,1600.5458216652673,1600.5458216652673,502.17291083263393,1.011071428605182
49,1605.596638105926,503.99831905296315,1605.596638105926,1605.596638105926,503.99831905296315,1.0328498552339425
50,1606.5515971577047,504.17579857885204,1606.5515971577047,1606.5515971577047,504.17579857885204,1.054776157498716
51,1608.4480496420047,504.7240248210021,1608.4480496420047,1608.4480496420047,504.7240248210021,1.0767993171380827
