iteration,locational_cost,health_cost,mobility_cost,range_cost,proposed_cost,cumulative_distance
0,2017.8055081805314,822.8527540902659,2017.8055081805314,1957.0797900748978,822.8527540902659,0.0
1,2312.7046299671892,970.3023149835946,901.4104568336671,2065.372452569,362.53022841683367,0.03218356173758691
2,2307.780472112986,967.8402360564924,899.7607689042434,2061.8738616528494,361.70538445212156,0.06254207051696703
3,2301.7622404841914,964.8311202420952,898.8554336432383,2058.575648204817,361.21521682161915,0.0915791808359767
4,2295.4380245403813,961.6690122701907,898.4078234536939,2054.418387808095,360.84141172684684,0.11956026649048138
5,2291.9557302957733,959.9278651478862,895.8978665272498,2052.124364324224,359.7739332636248,0.14687133219677287
6,2289.35915839571,958.6295791978555,892.9354188897262,2050.485956763483,358.48020944486325,0.1742248444816105
7,2286.107741467957,957.0038707339786,890.4350593259111,2048.176074136076,357.34252966295554,0.20198787915432917
8,2278.348165963828,953.1240829819144,890.7482509085227,2044.2852957140933,357.31162545426156,0.2305156889215482
9,2275.3532767520155,951.6266383760079,887.849595779119,2042.483390142343,356.04979788955956,0.26036025637286325
10,2271.803974610607,949.8519873053034,885.2768336994347,2040.0987985773902,354.8759168497172,0.29172342307400756
11,2267.2218906507214,947.5609453253605,883.3407163823388,2036.735084665951,353.90785819116934,0.32470375621616854
12,2261.5279480482086,944.7139740241039,881.7776457494405,2034.200468339692,353.16382287472015,0.3589738830943991
13,2256.462039717413,942.181019858707,879.820747775257,2030.8096882529292,352.18537388762877,0.39458511619314374
14,2249.626334440444,938.7631672202219,878.8522991469447,2026.9764300579986,351.58864957347225,0.43137236666951634
15,2243.2402085921153,935.570104296057,877.3938790956167,2023.4314117728557,350.82193954780826,0.4693132575407932
16,2236.4644594331166,932.1822297165581,876.1296559617001,2019.3339052399967,350.0773279808499,0.508323951828224
17,2231.201507311323,929.5507536556615,873.5866431489907,2016.8250481382306,348.91832157449534,0.5481793647728415
18,2223.0189504796645,925.4594752398322,873.0424458732648,2011.793640029946,348.45872293663234,0.5885667329450074
19,2216.6525846754585,922.2762923377293,871.1725550035084,2008.430601287663,347.5237775017542,0.629261415925279
20,2209.027393991236,918.4636969956179,870.2328309923356,2003.799958575645,346.9039154961678,0.6702983862205125
